Empresa;Filial;Cód. Contrato;Nº Contrato;Ativo;Adm.;Público;ANS/IMR;Crítico;Nível Crit.;Nome Fantasia;UF Cli.;Cód. Cliente;Nome Cliente;Data Início;Data Término;Classif. C. Custo;Consultor;Pregão;Serv. Prestado;Valor Mensal
2;17;2843;Cto: 043/2017;A;N;S;N;N;;PREFEITURA TELEMACO BORBA PR;PR;2944;TELEMACO BORBA;31/05/2017;03/05/2022;10213002;Gabriela Bento;set/17;Vigilancia;104251,48
2;17;3397;Cto: 005/2018;A;N;S;;N;;CRE DEAM PR;PR;22979;COORDENAÇÃO DA RECEITA DO ESTADO - CRE PR;02/07/2018;01/07/2022;10263001;Gabriela Bento;484/2017;Vigilancia;4081,8
2;17;3043;Cto: 026/2017;A;N;N;;N;;CROWN EMBALAGENS;PR;2552;CROWN EMBALAGENS METALICAS DA AMAZONIA S/A;16/10/2017;30/09/2021;10210361;Karine Teixeira;;Vigilancia;22561,75
2;17;3456;Cto: 003/2018;A;N;S;;N;;IAT DEAM PR;PR;719;INSTITUTO ÁGUA E TERRA;01/08/2018;31/07/2022;10268001;Gabriela Bento;484/2017;Vigilancia;4356,52
2;17;3509;Cto: 04/2018;I;N;S;;N;;IPARDES DEAM PR;PR;22984;IPARDES PR;10/09/2018;09/09/2020;10269001;Gabriela Bento;484/2017;Vigilancia;1471,56
2;17;3343;Cto: 168/2018;A;N;S;;N;;RTVE DEAM PR;PR;3015;RADIO E TELEVISAO EDUCATIVA DO PARANÁ;22/06/2018;22/04/2022;10258001;Gabriela Bento;PE 484/2017;Vigilancia;5776,06
2;17;2819;21/2017;I;N;S;;N;;MUNICIPIO DE MEDIANEIRA;PR;22971;MUNICIPIO DE MEDIANEIRA;03/04/2017;10/08/2018;10251001;Guilherme Tulio Kanzler;;Vigilancia;
2;17;3521;Cto: 08/2018;I;N;S;;N;;PGE DEAM PR;PR;700;FUNDO ESPECIAL DA PROCURADORIA GERAL DO ESTADO DO PARANA;01/10/2018;30/09/2019;10215003;Gabriela Bento;484/2017;Vigilancia;6539,2
2;17;3704;Cto: 20/2019;A;N;S;;;;TJ/PR - PE 88/2018 - LOTE 1;PR;483;TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ;05/02/2019;04/02/2022;10208002;Gabriela Bento;88/2018;Vigilancia;427792,28
2;17;3766;Cto: 04/2019;A;N;S;;;;PROCURADORIA REPUBLICA PR - MONITORAMENTO;PR;3011;PROCURADORIA DA REPÚBLICA NO ESTADO DO PARANÁ;01/04/2019;30/04/2022;10215002;Gabriela Bento;mar/18;Vigilancia;2228,41
2;17;3616;010/2018;I;N;S;N;;;PRTUR DEAM PR;PR;22988;PARANÁ TURISMO;01/01/2019;01/01/2019;10272001;Gabriela Bento;484/2017;;
2;17;3591;Cto: 856/2018;A;N;S;;N;;SESP HPM DEAM PR;PR;711;SECRETARIA DE ESTADO DA SEGURANCA PUBLICA;19/11/2018;18/11/2021;10261003;Gabriela Bento;484/2017;Vigilancia;4629,43
2;17;3893;Cto: 010/2019;I;N;N;N;N;;INTERCEMENT PARANA - VIGILANCIA;SC;2118;INTERCEMENT;02/07/2019;30/10/2020;10210363;Leticia Azevedo Da Silva;;Vigilancia;22855,26
2;17;3715;Cto: 27/2019;A;N;S;;N;;TJ/PR - PE 89/2018 - LOTE 2;PR;483;TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ;14/02/2019;14/02/2022;10208004;Gabriela Bento;PE 89/2018;Vigilancia;479649,04
2;17;3707;Cto: 28/2019;A;N;S;;;;TJ/PR - PE 88/2018 - LOTE 2;PR;483;TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ;14/02/2019;14/02/2022;10208003;Gabriela Bento;88/2018;Vigilancia;628527,64
2;17;4960;Cto: 103/2020;A;N;S;S;;;DEFENSORIA PÚBLICA DA UNIÃO PR E REGIÃO;DF;2628;DEFENSORIA PÚBLICA DA UNIÃO;14/07/2020;13/07/2022;10256002;Gabriela Bento;41/2020;Vigilancia;51577,94
2;17;4863;002/2020;A;N;N;;;;SICREDI PLANALTO DAS ÁGUAS;PR;2416;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHERAIS DO PARANÁ E NOROESTE PAULISTA;06/04/2020;05/04/2022;10210364;Jessica Aline Biscaro;;Vigilancia;6208
2;17;3636;Cto: 01/2018;A;N;S;;;;DNPM PR - VIGILANCIA DESARMADA;PR;3057;GERÊNCIA REGIONAL DA ANM;04/12/2018;04/12/2021;10273001;Gabriela Bento;001/2018;Vigilancia;21277,96
2;17;3355;Cto: 528/2018;A;N;S;;N;;SEJUF DEAM PR;PR;22976;SECRETARIA DE ESTADO DA JUSTIÇA, FAMÍLIA E TRABALHO - SEJUF;01/06/2018;13/05/2022;10260001;Gabriela Bento;484/2017;Vigilancia;5885,04
2;17;3426;Cto: 340/2018;A;N;S;;N;;SESP DEPEN DEAM PR;PR;22977;SECRETARIA DE ESTADO DA SEGURANÇA PÚBLICA E ADMINISTRAÇÃO PENITENCIÁRIA;13/07/2018;16/07/2022;10261002;Gabriela Bento;484/2017;Vigilancia;2812,88
2;17;5142;Cto: 007/2020;A;N;N;;;;SINDESP - PR;PR;2454;SINDESP - SINDICATO DAS EMPRESAS DE SEGURANCA PRIVADA DO PARANA;01/10/2020;01/10/2021;10210366;Janaina Tamiozzo Kommers Stuque Bastos;;Vigilancia;9600
2;17;5722;Cto:;I;N;S;;;;IPEM - PR;PR;705;INSTITUTO DE PESOS E MEDIDAS DO PARANA;10/12/2021;09/06/2022;10282001;Gabriela Bento;jan/21;Vigilancia;20084,5
2;17;3990;Cto: 03/2019;A;N;S;S;;;DRF/PR - VIG. ARMADA;SC;543;DELEGACIA DA RECEITA FEDERAL DE SANTA CATARINA;01/10/2019;30/09/2021;10279001;Gabriela Bento;mar/18;Vigilancia;28490,49
2;17;5381;Cto: CPS 196/2020;A;N;S;;;;SESI/PR - LONDRINA - CPS 196/2020 - MONITORAMENTO;PR;3330;SERVIÇO SOCIAL DA INDUSTRIA - SESI LONDRINA;07/01/2021;06/01/2022;10280001;Gabriela Bento;PE 20345/2020;Vigilancia;704,37
2;17;3567;Cto: 323/2018;A;N;S;;;;TJ/PR - CTO 323/2018;PR;483;TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ;07/11/2018;07/11/2021;10208001;Gabriela Bento;59/2018;Vigilancia;618053,94
2;17;5359;Cto: 20900.20/0122-7;A;N;S;N;N;;EMBRAPA PR;PR;2774;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;05/01/2021;04/01/2022;10275001;Gabriela Bento;PE 07/2020;Vigilancia;54213,9
2;17;5720;Cto:;A;N;S;;;;IPPUC PR - VIGILÂNCIA;PR;22990;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;07/05/2021;06/05/2022;10212001;Gabriela Bento;PE 13/2018;Vigilancia;43155,52
2;17;5912;Cto: 4600004192/2021;A;N;N;;;;CASSI CURITIBA - VIGILANCIA;PR;3140;CAIXA DE ASSISTENCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL - CASSI;08/07/2021;31/08/2021;10210367;Janaina Tamiozzo Kommers Stuque Bastos;;Vigilancia;6640,22
2;17;5253;Cto: 86/2020;A;N;S;S;S;4;UNIVERSIDADE FEDERAL DO PARANÁ;PR;1805;UNIVERSIDADE FEDERAL DO PARANÁ;21/12/2020;20/12/2022;10211002;Gabriela Bento;PE 099/2020;Vigilancia;1033133,89
2;17;5949;Cto: 003/2021;A;N;N;;;;QUEBEC ENGENHARIA;MG;3158;CONSTRUTORA QUEBEC SA;10/08/2021;09/02/2022;10210368;Leticia Azevedo Da Silva;;Vigilancia;49000
2;17;5382;Cto: CPS 193/2020;A;N;S;N;N;;SESI/PR - RIO NEGRO - CPS 193/2020 - MONITORAMENTO;PR;3331;SERVIÇO SOCIAL DA INDUSTRIA - SESI RIO NEGRO;07/01/2021;06/01/2022;10280002;Gabriela Bento;PE 20344/2020;Vigilancia;1160,91
2;17;5383;Cto: CPS 193/2020;A;N;S;N;N;;SENAI/PR - COLOMBO - CPS 193/2020 - MONITORAMENTO;PR;3332;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL – SENAI COLOMBO;07/01/2021;06/01/2022;10281001;Gabriela Bento;PE 20344/2020;;749,58
2;17;3900;Cto: 409/2019;A;N;S;S;;;DNIT;DF;970;DEPARTAMENTO NACIONAL DE INFRA-ESTRUTURA DE TRANSPORTES;16/08/2019;16/08/2022;10278001;Gabriela Bento;125/2019;Vigilancia;44939,9
3;13;1254;PREGAO 03/2012;I;N;S;;N;;FUNDACAO HABITACIONAL DO EXERCITO - FHE;DF;2243;FUNDACAO HABITACIONAL DO EXERCITO - FHE;30/04/2012;13/12/2012;10711001;;;Mão de Obra;
3;13;5336;Cto:;I;N;S;;;;INEA/RJ - INSTITUTO ESTADUAL DO AMBIENTE;RJ;3328;INSTITUTO ESTADUAL DO AMBIENTE - INEA;01/09/2021;30/01/2022;10791001;Liana Souza;PE 05/2020;;186326,59
3;13;5425;015/2021;A;N;S;N;S;3;DPE/RJ - Contrato 15/2021- COPA, RECEPÇÃO e GARÇONARIA;RJ;2389;DEFENSORIA PUBLICA DO ESTADO DO RIO DE JANEIRO;01/04/2021;01/04/2022;10792001;Michele Klug Mendes;029/2020;Mão de Obra Copa Recepção;644531,79
1;23;1545;032/2012;I;N;S;;N;;Fundação Hospitalar de Saúde/SE;SE;2357;FUNDAÇÃO HOSPITALAR DE SAÚDE/SE;03/12/2012;06/11/2015;12002001;;PRE 03/2012;Telefonia Recepção Condução de Veículos;
1;23;1858;mai/14;I;N;S;;N;;Fundação Hospitalar de Saúde/SE;SE;2357;FUNDAÇÃO HOSPITALAR DE SAÚDE/SE;01/03/2014;20/08/2014;12002002;;;Limpeza Conservação Mão de Obra Telefonia Recepção Condução de Veículos;
1;23;1934;020/2014;I;N;S;;N;;Fundação Hospitalar de Saúde/SE;SE;2357;FUNDAÇÃO HOSPITALAR DE SAÚDE/SE;21/08/2014;06/11/2015;12002002;;39/2014;Conservação Mão de Obra Telefonia Recepção Condução de Veículos;
1;23;2126;Cto:  001/2012 - SC;A;N;N;N;N;;BANCO PANAMERICANO - SERGIPE;SP;1572;BANCO PAN S.A.;20/04/2015;06/08/2021;12010374;Leticia Azevedo Da Silva;;Limpeza;1812,85
1;23;2168;036/2011;I;N;N;;N;;CB INTERMEDIAÇÃO DE NEGÓCIOS - SERGIPE;SP;1499;CB INTERMEDIAÇÃO DE NEGÓCIOS LTDA;18/06/2015;30/04/2016;12010002;Priscila Dos Santos Antunes Vieira;;Limpeza;
1;23;2881;Cto: 035/2014;I;N;N;;N;;LOJAS LEADER - SE;RJ;2665;UNIÃO DE LOJAS LEADER S.A;25/04/2017;24/04/2020;12010361;Vanessa Maurer Martini Rodel Souza;;Limpeza;11256,24
1;23;2812;Cto: 065/2016;A;N;N;S;N;;PEPSICO DO BRASIL SE;SP;1670;PEPSICO DO BRASIL LTDA;20/03/2017;19/03/2022;12010360;Aline Leva De Freitas;;Limpeza;4242,09
1;23;3201;Cto: 022/2018;I;N;N;;N;;BV FINANCEIRA - SE;SP;1968;BV FINANCEIRA SA CREDITO FINANCIAMENTO E INVESTIMENTO;19/03/2018;31/07/2020;12010362;Karine Teixeira;;Limpeza;2625
1;23;3534;Cto: 104/2018;A;N;N;N;;;PEPSICO FABRICA SE;MG;1671;CIPA INDUSTRIAL DE PRODUTOS ALIMENTARES LTDA;15/10/2018;14/10/2023;12010363;Aline Leva De Freitas;;Limpeza Mão de Obra;38387,71
1;23;3865;Cto: 117/2018;I;N;N;N;N;;CB INTERMEDIAÇÃO DE NEGÓCIOS - SERGIPE;SP;1499;CB INTERMEDIAÇÃO DE NEGÓCIOS LTDA;30/05/2019;01/04/2020;12010365;Janaina Tamiozzo Kommers Stuque Bastos;;Limpeza;1738,33
1;23;4041;Cto: 066/2019;A;N;N;N;N;;EUDORA SERGIPE;MA;2153;INTERBELLE COMERCIO DE PRODUTOS DE BELEZA LTDA;14/10/2019;24/03/2022;12010368;Priscila Carolina Campos;;Limpeza;3903,4
1;23;3927;Cto: 040/2019;A;N;N;N;N;;PANPHARMA SE;MT;1943;PANPHARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA;19/08/2019;18/08/2024;12010367;Leticia Azevedo Da Silva;;Limpeza;1200
1;23;3941;Cto: 040/2019;A;N;N;N;N;;DIST DE MEDIC SANTA CRUZ - SE;SC;2733;DISTRIBUIDORA DE MEDICAMENTOS SANTA CRUZ LTDA;19/08/2019;18/08/2024;12010366;Leticia Azevedo Da Silva;;Limpeza;2400
1;23;5386;Cto: 003/2021;A;N;N;;;;GRUPO BOTICÁRIO - SERGIPE;RJ;2041;INTERBELLE COMERCIO DE PRODUTOS DE BELEZA LTDA;29/01/2021;29/01/2022;12010372;Priscila Carolina Campos;;Limpeza;8234,76
1;23;5130;Cto: 051/2020;I;N;N;;;;BANCO VOTORANTIM S.A - SE;SP;1969;BANCO VOTORANTIM S.A;01/08/2020;13/11/2020;12010362;Karine Teixeira;;Limpeza;2748,38
1;23;5711;Cto: 097/2020;A;N;N;;;;VIA VAREJO S/A CASAS BAHIA JARDINAGEM SE;SP;1636;VIA VAREJO S/A;22/04/2021;26/04/2022;12010373;Vanessa Maurer Martini Rodel Souza;;Jardinagem;300
1;23;5178;Cto: 057/2020;A;N;N;;;;UNIMED SEGURADORA - SERGIPE;SP;1579;UNIMED SEGURADORA S/A;14/08/2020;13/08/2025;12010370;Karine Teixeira;;Limpeza;1300
1;23;4941;Cto: 006/2012-SC;A;N;N;N;N;;BANCO BMG - SERGIPE;MG;1533;BANCO BMG S.A.;12/06/2020;31/05/2025;12010369;Leticia Azevedo Da Silva;;Limpeza;1834,69
1;23;5922;Cto: 028/2021;A;N;N;;;;C&A MODAS - SE;SC;2827;C&A MODAS LTDA;01/09/2021;01/08/2023;12010375;Vanessa Maurer Martini Rodel Souza;;Limpeza;45050
1;23;5043;Cto: 022/2015;A;N;N;N;;;VIA VAREJO S/A CASAS BAHIA SE;SP;1636;VIA VAREJO S/A;27/07/2020;26/07/2022;12010364;Vanessa Maurer Martini Rodel Souza;;Limpeza;2272,74
1;23;5256;Cto: 031/2020;I;N;N;;;;ATACADÃO S.A -  SERGIPE;SE;2489;ATACADÃO S.A;01/12/2020;18/12/2020;12010371;Aline Leva De Freitas;;Limpeza;41173
1;23;5256;Cto: 031/2020;I;N;N;;;;ATACADÃO S.A -  SERGIPE;SE;2489;ATACADÃO S.A;01/12/2020;18/12/2020;12010371;Aline Leva De Freitas;;Limpeza;41173
6;19;1477;201/2012-RS;I;N;N;;N;;AIR LIQUIDI BRASIL LTDA;RS;2332;AIR LIQUIDI BRASIL LTDA;15/10/2012;01/11/2014;10410002;Priscila Dos Santos Antunes Vieira;;Limpeza Conservação Mão de Obra;12101,76
6;19;1931;201.474.194.041;I;N;S;;N;;BANCO DO BRASIL RS - LOTE 02;PR;2630;BANCO DO BRASIL - RS;22/07/2014;22/07/2019;10404001;Liana Souza;PRE 2014-07017;Limpeza Jardinagem;
6;19;1843;CT. 14.01.013;I;N;S;;N;;SEFAZ RS - EMERGENCIAL;RS;2598;SECRETARIA DA FAZENDA DO RS;27/02/2014;25/08/2014;10412001;;018657-14.00/14-4;Limpeza;
6;19;1905;14.01.013;I;N;S;;N;;SEFAZ RS - REEMBOLSO;RS;2598;SECRETARIA DA FAZENDA DO RS;01/06/2014;26/08/2014;10412001;;018657-14-00/14-4;Limpeza;
6;19;1960;14/01/074;I;N;S;;N;;SEFAZ RS - EMERGENCIAL;RS;2598;SECRETARIA DA FAZENDA DO RS;26/08/2014;31/01/2015;10412001;;Orçamento;Limpeza;
6;19;1964;14.01.074;I;N;S;;N;;SEFAZ RS - REEMBOLSO;RS;2598;SECRETARIA DA FAZENDA DO RS;26/08/2014;31/01/2015;10412001;;;Limpeza;
6;19;1933;201.474.194.042;I;N;S;;N;;BANCO DO BRASIL RS - LOTE 01;PR;2630;BANCO DO BRASIL - RS;22/07/2014;22/07/2019;10404002;Liana Souza;PRE 2014-07017 LOTE1;Limpeza Jardinagem;
6;19;2614;006/2016;I;N;N;;N;;GAFOR S.A;RS;1668;GAFOR S.A;03/10/2016;13/07/2018;10410359;Priscila Dos Santos Antunes Vieira;;Limpeza;
6;19;5724;Cto: 17/2021;A;N;S;;;;IF ERECHIM;RS;4012;IF ERECHIM;02/06/2021;02/06/2022;10412001;Daniel Butemberg Montenegro;fev/21;Mão de Obra Jardinagem;3513,24
6;19;5971;Cto: 07/2021;A;N;S;S;;;DRF SANTA MARIA GRUPO 2  - PORTARIA;RS;596;DELEGACIA DA RECEITA FEDERAL DO BRASIL;11/08/2021;11/08/2022;10414001;Daniel Butemberg Montenegro;PE 07/2021;Mão de Obra;71050,51
6;19;5980;Cto: 04/2021;A;N;S;S;;;IF SUL SANTANA DO LIVRAMENTO - CTO 04/2021 - PROFESSOR AEE;RS;2990;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE;16/09/2021;15/09/2022;10412002;Cristiane Goncalves;PE 11/2021;Mão de Obra;6595,91
1;20;1424;CTO 006/2012-SP;I;N;N;;N;;BRASPRESS - BAHIA;PR;1551;BRASPRESS TRANSPORTES URGENTES LTDA;10/09/2012;09/04/2013;11510389;;;Limpeza Conservação;9997,64
1;20;1521;Cto: 033-2012;A;N;N;;N;;UNIMED SEGURADORA - BAHIA;SP;1579;UNIMED SEGURADORA S/A;03/12/2012;30/11/2021;11510253;Karine Teixeira;;Limpeza;2317,44
1;20;1554;PRE 09/2012;I;N;S;;N;;Universidade Federal da Bahia - UF/BA;BA;2360;UNIVERSIDADE FEDERAL DA BAHIA - UF/BA;16/01/2013;28/02/2013;11511001;;PRE 09/2012;Mão de Obra Jardinagem;
1;20;1552;PRE 09/2012;I;N;S;;N;;Universidade Federal da Bahia - UF/BA;BA;2360;UNIVERSIDADE FEDERAL DA BAHIA - UF/BA;01/01/2013;31/12/2013;11511001;;PRE 09/2012;;
1;20;1619;23066.010445/13-18;I;N;S;;N;;Universidade Federal da Bahia - UF/BA;BA;2360;UNIVERSIDADE FEDERAL DA BAHIA - UF/BA;28/03/2013;27/08/2013;11511001;;;Jardinagem;
1;20;1641;008/2012-RS;I;N;N;;N;;EMBRATEC - BAHIA;RS;1555;EMPRESA BRASILEIRA DE TECNOLOGIA E ADMINISTRAÇÃO DE CONVÊNIOS HAAG S/A;01/08/2013;27/08/2013;11510025;;;Mão de Obra;
1;20;1712;CTO 002/2013-MG;I;N;N;;N;;BV FINANCEIRA S.A. - BA;SP;1597;BV FINANCEIRA S.A. CFI;20/09/2013;30/09/2014;11510278;;;Limpeza Conservação;
1;20;1697;32/2013;I;N;S;;N;;FioCruz - BA;RJ;2533;FIO CRUZ - GESTÃO DE CONTRATOS;29/07/2013;28/01/2016;11596001;;PE 015-2013;Mão de Obra;
1;20;1762;CTO 002.2013 - BA;I;N;N;;N;;BANCO VOTORANTIM SA - BA;SP;2570;BANCO VOTORANTIM SA;08/10/2013;30/09/2014;11510285;;;Limpeza;
1;20;1754;PRE 09/2012;I;N;S;;N;;Universidade Federal da Bahia - UF/BA;BA;2360;UNIVERSIDADE FEDERAL DA BAHIA - UF/BA;20/09/2013;06/06/2014;11511001;;;;
1;20;1773;001.2013-BA;I;N;N;;N;;LIQUIGAS DISTRIBUIDORA S.A - BA;BA;2574;LIQUIGAS DISTRIBUIDORA S.A;14/10/2013;14/04/2014;11510286;;;Limpeza;
1;20;1919;Cto: 004/2014-SP;I;N;N;N;N;;AIR LIQUIDE - BAHIA;SP;1626;AIR LIQUIDE BRASIL LTDA;04/08/2014;18/08/2020;11510313;Vanessa Maurer Martini Rodel Souza;;Limpeza;3035,43
1;20;1910;Cto: Pregão 39.2014;I;N;S;;N;;UFBA - limpeza;BA;2360;UNIVERSIDADE FEDERAL DA BAHIA - UF/BA;09/07/2014;09/01/2020;11511002;Liana Souza;Pregão 39.2014;Limpeza;1273841,22
1;20;2129;Cto:  001/2012 - SC;A;N;N;N;N;;BANCO PANAMERICANO - BAHIA;SP;1572;BANCO PAN S.A.;20/04/2015;06/08/2021;11510314;Leticia Azevedo Da Silva;;Limpeza Mão de Obra;7295,2
1;20;2140;CTO001/2012 SC;I;N;N;;N;;BANCO PANAMERICANO;SP;2712;BANCO PAN S.A;20/04/2015;20/04/2016;11510314;;;Limpeza;
1;20;2141;CTO001/2012 SC;I;N;N;;N;;BANCO PANAMERICANO - Esc Aereo Consg Salvador;SP;2712;BANCO PAN S.A;20/04/2015;20/04/2015;11510314;;;Limpeza;
1;20;2143;Cto: 004/2015;I;N;S;;N;;FUNDACENTRO BA;SP;2713;FUNDACENTRO - FUNDAÇÃO JORGE DUPRAT FIGUEIREDO DE SEGURANÇA E MEDICINA DO TRABALHO;12/05/2015;31/10/2019;11517001;Guidali Siqueira;;Mão de Obra Copa Recepção;4552,75
1;20;2342;Cto: 01/2016;I;N;S;;N;;AGENCIA NACIONAL DE SAÚDE SUPLEMENTAR - ANS SALVADOR/BA;RJ;2781;AGENCIA NACIONAL DE SAÚDE SUPLEMENTAR - ANS;06/01/2016;06/01/2021;11590001;Guidali Siqueira;37/2015;Mão de Obra;24344,94
1;20;2346;Cto: 2016.7417.0070;I;N;S;;N;;BANCO DO BRASIL BA;MG;2783;BANCO DO BRASIL BAHIA;11/01/2016;11/01/2021;11504001;Liana Souza;PRE 2015/08894(7417);Limpeza;188324,91
1;20;2166;036/2011;I;N;N;;N;;CB INTERMEDIAÇÃO DE NEGÓCIOS - BAHIA;SP;1499;CB INTERMEDIAÇÃO DE NEGÓCIOS LTDA;18/06/2015;30/04/2016;11510315;Priscila Dos Santos Antunes Vieira;;Limpeza;
1;20;2271;CTO 003.2012 - BA;I;N;N;;N;;BANCO PAN - SALVADOR;SP;1572;BANCO PAN S.A.;01/11/2015;13/06/2017;11510359;;;Limpeza;
1;20;2883;Cto: 035/2014;I;N;N;;N;;LOJAS LEADER - BA;RJ;2665;UNIÃO DE LOJAS LEADER S.A;25/04/2017;24/04/2020;11510361;Vanessa Maurer Martini Rodel Souza;;Limpeza;33257,42
1;20;2400;Cto: 03/2016;A;N;S;;N;;UFRBA - AMARGOSA - CTO 03/2016;BA;22969;UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA - UFRB;29/03/2016;28/09/2021;11511003;Michele Klug Mendes;41/2015;Limpeza;36346
1;20;2817;Cto: 022/2017;I;N;N;N;N;;AIR LIQUIDE - BA;SP;1626;AIR LIQUIDE BRASIL LTDA;09/04/2017;17/09/2020;11510362;Vanessa Maurer Martini Rodel Souza;;Limpeza Recepção;22137,98
1;20;3268;034/2018;I;N;N;;N;;BV VOTORANTIM ASSET - BA;SP;1970;VOTORANTIM ASSET MANAGEMENT DIST DE TIT VALO MOBILIARIOS LTDA;19/03/2018;17/05/2019;11510368;Leticia Azevedo Da Silva;;Limpeza;
1;1;2411;011.2016-MT;I;N;N;;N;;CARREFOUR COMERCIO E INDUSTRIA LTDA;SP;1658;LIQUIGAS DISTRIBUIDORA S.A;15/03/2016;30/03/2020;11510286;Priscila Dos Santos Antunes Vieira;;Limpeza;
1;20;3273;Cto: 004/2015;I;N;S;;N;;FUNDACENTRO BA DIARIAS;SP;2713;FUNDACENTRO - FUNDAÇÃO JORGE DUPRAT FIGUEIREDO DE SEGURANÇA E MEDICINA DO TRABALHO;01/02/2018;31/10/2019;11517001;Guidali Siqueira;;;106,8
1;20;3292;039/2018;I;N;N;;N;;BANCO MERCANTIL DO BRASIL - (VIGIA);SP;1461;BANCO MERCANTIL DO BRASIL;19/03/2018;01/09/2018;11510369;Leticia Azevedo Da Silva;;Limpeza;
1;20;2975;Cto: 4/17/014;I;N;S;;N;;INDUSTRIAS NUCLEARES DO BRASIL S/A - INB;RJ;2967;INDUSTRIAS NUCLEARES DO BRASIL S/A - INB;24/07/2017;17/01/2020;11592001;Guidali Siqueira;1028-17;Limpeza;47319,7
1;20;2606;Cto: 009/2016;A;N;S;;N;;FIOCRUZ/BA - CTO 009/2016;RJ;2533;FIO CRUZ - GESTÃO DE CONTRATOS;16/09/2016;16/09/2021;11596002;Michele Klug Mendes;16/2016;Mão de Obra;55189
1;20;3993;Cto: 083/2018;I;N;N;N;N;;TERP - BROOKFIELD ENERGIA RENOVAVEL - BA;BA;2089;TERP GLBL BRASIL I PARTICIPACOES LTDA;01/08/2019;01/11/2020;11510373;Leticia Azevedo Da Silva;;Mão de Obra;32199,99
1;20;3009;Cto: 15/2017;A;N;S;;N;;FUNDACENTRO BA LIMPEZA;SP;2713;FUNDACENTRO - FUNDAÇÃO JORGE DUPRAT FIGUEIREDO DE SEGURANÇA E MEDICINA DO TRABALHO;28/08/2017;24/06/2022;11517002;Guidali Siqueira;PE 11/2017;Limpeza;12903,84
1;20;3087;Cto: 082/2017;A;N;N;;N;;AGGREKO ENERGIA - BA;SP;2996;AGGREKO ENERGIA LOCAÇÃO DE GERADORES LTDA;01/12/2017;01/12/2022;11510364;Karine Teixeira;;Limpeza;2030,05
1;20;3131;Cto: 065/2016;A;N;N;S;N;;PEPSICO DO BRASIL BA;SP;1670;PEPSICO DO BRASIL LTDA;22/01/2018;12/12/2022;11510365;Aline Leva De Freitas;;Limpeza;11200,6
1;20;3170;Cto: 011/2018;A;N;N;N;N;;BANCO MERCANTIL DO BRASIL - BAHIA;SP;1461;BANCO MERCANTIL DO BRASIL;05/02/2018;14/06/2022;11510366;Leticia Azevedo Da Silva;;Limpeza;11022,07
1;20;3352;Cto: 23/2018;A;N;S;;N;;CNEN/BA - CTO 23/2018 - MOTORISTA;BA;2954;COMISSÃO NACIONAL DE ENERGIA NUCLEAR - CNEN;03/05/2018;03/05/2022;11594002;Guidali Siqueira;PE 18/2017;Condução de Veículos;6262,82
1;20;3298;Cto: 03/2018;A;N;S;;N;;UFRBA - CACHOEIRA - CTO 03/2018;BA;22969;UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA - UFRB;26/03/2018;28/09/2021;11511009;Michele Klug Mendes;;Limpeza;34024,05
1;20;3300;Cto: 05/2018;A;N;S;;N;;UFRBA - SANTO AMARO - CTO 05/2018;BA;22969;UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA - UFRB;26/03/2018;28/09/2021;11511011;Michele Klug Mendes;;Limpeza;14127,85
1;20;3340;Cto: 022/2015;A;N;N;N;N;;VIA VAREJO S/A CASAS BAHIA BA;SP;1636;VIA VAREJO S/A;15/05/2018;14/05/2023;11510371;Vanessa Maurer Martini Rodel Souza;;Limpeza;32315,2
1;20;3382;Cto: 066/2018;A;N;N;;N;;MOVIDA RENT A CAR - BA;SP;2780;MOVIDA LOCACAO DE VEICULOS S.A.;01/06/2018;31/05/2023;11510372;Karine Teixeira;;Limpeza;5273
1;20;3478;083/2018;I;N;N;;N;;BROOKFIELD ENERGIA RENOVÁVEL - BA;BA;2033;CENTRAIS EÓLICAS GUIRAPA LTDA;03/09/2018;31/07/2019;11510373;Laiz Guertruds Meyer;;Limpeza;
1;20;3495;Cto: 19/2018;A;N;S;;N;;UFRBA - FEIRA DE SANTANA - CTO 19/2018 - ATENDENTE;BA;22969;UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA - UFRB;10/09/2018;23/10/2021;11511012;Michele Klug Mendes;PE 31/2016;Mão de Obra;2898
1;20;2944;Cto: 0544/2017;A;N;S;;N;;ABIN - SALVADOR;DF;2961;AGENCIA BRASILEIRA DE INTELIGENCIA;08/06/2017;07/06/2022;11591001;Guidali Siqueira;mai/17;Limpeza;2960,34
